14:24:51,e-puck(3),OilBarrel,Repeat,"(4.74, -0.02)",e-puck(3)
14:24:56,e-puck(3),OilBarrel,Repeat,"(5.24, -0.82)",e-puck(3)
14:24:56,e-puck(3),OilBarrel,Repeat,"(5.24, -0.82)",e-puck(3)
14:25:19,e-puck(3),OilBarrel,Repeat,"(7.57, 0.10)",e-puck(3)
14:25:19,e-puck(3),OilBarrel,Repeat,"(7.57, 0.10)",e-puck(3)
14:25:28,e-puck(3),OilBarrel,Repeat,"(8.41, 0.00)",e-puck(3)
14:25:28,e-puck(3),OilBarrel,Repeat,"(8.41, 0.00)",e-puck(3)
14:25:30,e-puck(1),CardboardBox,Repeat,"(1.09, 1.84)",e-puck(1)
14:25:30,e-puck(1),CardboardBox,Repeat,"(1.09, 1.84)",e-puck(1)
14:25:35,e-puck(2),CardboardBox,1,"(1.92, 1.79)",First
14:25:35,e-puck(2),CardboardBox,Repeat,"(1.92, 1.79)",e-puck(2)
14:25:35,e-puck(1),CardboardBox,Repeat,"(0.57, 1.26)",e-puck(1)
14:25:35,e-puck(1),CardboardBox,Repeat,"(0.57, 1.26)",e-puck(1)
14:25:39,e-puck,WoodenBox,Repeat,"(4.82, -1.04)",e-puck
14:25:39,e-puck,WoodenBox,Repeat,"(4.82, -1.04)",e-puck
14:25:43,e-puck,WoodenBox,Repeat,"(4.65, -1.41)",e-puck
14:25:43,e-puck,WoodenBox,Repeat,"(4.65, -1.41)",e-puck
14:25:48,e-puck,WoodenBox,Repeat,"(4.92, -1.44)",e-puck
14:25:48,e-puck,WoodenBox,Repeat,"(4.92, -1.44)",e-puck
14:26:05,e-puck(2),CardboardBox,Repeat,"(-0.07, 3.32)",e-puck(2)
14:26:05,e-puck(2),CardboardBox,Repeat,"(-0.07, 3.32)",e-puck(2)
14:26:08,e-puck(1),CardboardBox,Repeat,"(-1.01, 1.38)",e-puck(1)
14:26:08,e-puck(1),CardboardBox,Repeat,"(-1.01, 1.38)",e-puck(1)
14:26:09,e-puck(2),CardboardBox,Repeat,"(0.55, 2.87)",e-puck(2)
14:26:09,e-puck(2),CardboardBox,Repeat,"(0.55, 2.87)",e-puck(2)
14:26:12,e-puck(1),CardboardBox,Repeat,"(-1.47, 1.97)",e-puck(1)
14:26:12,e-puck(1),CardboardBox,Repeat,"(-1.47, 1.97)",e-puck(1)
14:26:14,e-puck(2),CardboardBox,Repeat,"(-0.02, 2.60)",e-puck(2)
14:26:14,e-puck(2),CardboardBox,Repeat,"(-0.02, 2.60)",e-puck(2)
14:26:18,e-puck(3),Cat,Repeat,"(8.93, 2.55)",e-puck(3)
14:26:19,e-puck(2),CardboardBox,Repeat,"(-0.05, 2.14)",e-puck(2)
14:26:19,e-puck(2),CardboardBox,Repeat,"(-0.05, 2.14)",e-puck(2)
